icao24,firstseen,takeofftime,lastseen,landingtime,callsign,estdepartureairport,airportofdeparture,estarrivalairport,airportofdestination,model, typecode, registration
a0464a,1662034800.0,,1662037529,,AER143  ,,,PANC,,1900C,B190,N117AX
a1a70a,1662052353.0,,1662054953,,N20503  ,KMCC,,K1O2,,172M,,N20503
4a1b41,1662008061.0,,1662012668,,BTI74A  ,,,EDDB,,F100,F100,YR-FZA
a7bb59,1662016734.0,1662016735.0,1662038731,1662038871.0,N598CH  ,LFMN,LFMN,OMAD,OMAD,BD-700-1A10,,N598CH
a4d9d8,1662050963.0,,1662055874,,SWA237  ,KPDX,,KSJC,,737-7H4,B737,N411WN
a586b0,1662059141.0,,1662062258,,SWA1158 ,KSFO,,KBUR,,737-7H4,B737,N455WN
4c4e94,1662018470.0,1662018471.0,1662024258,1662024299.0,YUTUU   ,LYBE,LYBE,LIRF,LIRF,Cessna 550B Citation Bravo,C55B,YU-TUU
a4b259,1662032046.0,,1662035337,,SWA2931 ,,,KBNA,,737-7H4,B737,N401WN
acb605,1662038664.0,,1662044422,,FWR98   ,KEDC,,KEDC,,EMB-505,C510,N918ST
a851e2,1662044708.0,,1662046091,,SCU26   ,KOKM,,KRVS,,PA-28-181,,N635SC
a279cb,1661993772.0,,1661996726,,JSX422  ,KPHX,,KSAN,,EMB-135LR,,N259JX
a6e4c2,1662057247.0,,1662059870,,ERU54   ,VT48,,VT26,,172S,,N543TH
880c42,1662012870.0,,1662013885,,AIQ3211 ,,,VTBD,,A320 251NSL,A20N,HS-CBB
a59f22,1661994704.0,,1661996622,,UPS1120 ,KPHL,,KHFD,,757 24APF,B752,N461UP
4068c8,1662011800.0,,1662013014,,BHL540  ,EGSH,,,,AGUSTA AW139,A139,G-CHNS
c00e5c,1662030833.0,,1662034835,,FLE137  ,CYYZ,,,,737-86J,,C-FFLJ
abff87,1662030576.0,,1662035897,,UAL1800 ,KDCA,,KORD,,A319-132,,N872UA
7cfa72,1662010656.0,,1662012127,,EVY98   ,,,YSSY,,Falcon 7X,FA7X,A56-002
a57229,1662059220.0,,1662062948,,AAL1311 ,KLAX,,KPHX,,A321-253NX,,N450AN
80053e,1661997379.0,,1661999655,,AIC581  ,,,,,A321 211,A321,VT-PPT
e49369,1662059041.0,,1662061876,,AZU4087 ,SBRJ,,SBKP,,,,
a238be,1662040310.0,,1662050077,,N242PM  ,FD03,,KOPF,,PA46R-350T,,N242PM
a51cd3,1661993527.0,,1661995199,,N4288M  ,PABG,,PANC,,PA-12,,N4288M
a19506,1662036083.0,,1662039204,,N20046  ,KCKV,,KCKV,,,,
406544,1662056291.0,,1662068518,1662068554.0,EZY53DT ,,LGSR,EGKK,EGKK,AIRBUS A320-214,A320,G-EZUK
4c8087,1662058491.0,,1662063546,1662063634.0,CYF853  ,,LGSK,LCLK,LCLK,Airbus A320-214,A320,5B-DDL
3c6443,1662016279.0,1662016283.0,1662019950,1662019798.0,DLH1EN  ,LIMC,LIMC,EDDF,EDDF,A319 112,A319,D-AIBC
a41b53,1662057306.0,,1662060211,,N364BT  ,KNEW,,22LA,,RV-6A,,N364BT
a977d4,1662038149.0,,1662044060,,AAL2624 ,KDCA,,FD93,,A319-112,A319,N709UW
aaee9c,1662056430.0,,1662058537,,SKW3928 ,,,KDTW,,CL-600-2D24,CRJ9,N803SK
4d2135,1662011257.0,1662011258.0,1662016912,1662016868.0,AXY247W ,EPRZ,EPRZ,LSZH,LSZH,Challenger 850,CL85,9H-YOU
4d227f,1662020286.0,,1662023773,,RYR4327 ,LIPE,,LIBD,,Boeing 737-8AS,B738,9H-QAW
abe2b0,1662038853.0,,1662042207,,N865PA  ,KCLW,,KCLW,,172S,,N865PA
345116,1662055736.0,1662055710.0,1662060168,1662060118.0,VLG7FL  ,LEBL,LEBL,LFPO,LFPO,A321 231SL,A321,EC-MJR
aa998e,1662066414.0,,1662074562,,SKW5802 ,KSDF,,KDEN,,CL-600-2C10,CRJ7,N782SK
151d86,1661998043.0,,1662019619,,AFL1443 ,UIII,,UUEE,,737-8LJ ,B738,RA-73094
a08f71,1662058653.0,,1662059747,,N135TD  ,,,KAEG,,182T,,N135TD
3c5eea,1662045240.0,,1662048775,1662048745.0,EWG19GU ,LDRI,LDRI,EDDS,EDDS,A319 132,A319,D-AGWJ
a4bcec,1662062131.0,,1662064182,,N404QS  ,KT82,,,,EMB-505,E55P,N404QS
40710f,1662038423.0,,1662045606,,GSAJM   ,EGBJ,,EGBJ,,DA 42 Twin Star,DA42,G-CJFO
a3ff42,1662066090.0,,1662067086,,N357ER  ,XS66,,,,PC-12/47E,,N357ER
a7280d,1662035433.0,,1662037193,,N560MR  ,KROA,,KRDU,,560,C560,N560MR
a8fc09,1662016056.0,,1662033923,,UAL291  ,KSMF,,KEWR,,737-924ER,B739,N67815
a2c27e,1662034592.0,,1662039735,,SWA2049 ,KHOU,,KBNA,,737-7H4,B737,N277WN
7c668c,1662059058.0,,1662060704,,UJI     ,YBBN,,YTWB,,,,
1506a8,1662053737.0,,1662054980,,SSF153  ,,,UUEE,,Bombardier CRJ 200LR,CRJ2,RA-67240
a7b444,1662071553.0,,1662075036,,LXJ596  ,KSAN,,,,BD-100-1A10,,N596FX
3b75f8,1662044198.0,,1662045369,,MAF33   ,,,,,,,F-RBFI
a4cfb4,1662067180.0,,1662069207,,SIL137  ,,,KTPA,,ATR42-500,,N409SV
ac4e85,1661990404.0,,1661992011,,UAL457  ,,,KORD,,A319-132,A319,N892UA
a243d2,1662063864.0,,1662069266,,AAY1    ,KLAS,,,,A320-214,,N245NV
a6461b,1662045719.0,,1662049296,,N503LM  ,KSLC,,KBOI,,B300,B350,N503LM
407d84,1662065524.0,,1662070660,,LOG24RP ,EGPE,,EGNX,,,,
44cdce,1662014451.0,1662014456.0,1662016848,1662016847.0,BEL7JU  ,EBBR,EBBR,LFPG,LFPG,A320 214,A320,OO-SNN
4d21e6,1662048344.0,,1662053269,,,LGKO,,LLBG,,Boeing 737-85F,B738,9H-SHO
c052bb,1662069108.0,,1662070099,,NVC101  ,CYPA,,CYXE,,CL-600-2B19 (Series 100) (Bombardier),CRJ2,C-GFIO
a32c1e,1662040590.0,,1662042035,,SKW3788 ,KSAN,,KLAX,,ERJ 170-200 LL,,N303SY
a51d2f,1662049657.0,,1662050866,,N429BH  ,6TA7,,TS00,,429,B429,N429BH
a82128,1662032458.0,,1662035337,,N6228N  ,KHPN,,KHPN,,172S,,N6228N
a43667,1662033371.0,,1662074993,,UAL45   ,LSZH,,KSFO,,777-224,B772,N37018
151e33,1661991372.0,,1661992575,,DRU9801 ,,,UIII,,737-7CT ,B737,RA-73267
a051c0,1661997930.0,,1661998898,,N12EC   ,KBTR,,KMSY,,BD-100-1A10,,N12EC
a3ff97,1662042142.0,,1662046348,,N357JA  ,KTZR,,KTZR,,,,
49d2b7,1662038970.0,1662038971.0,1662048347,1662048345.0,TVS2221 ,LGRP,LGRP,LKPD,LKPD,737NG 86Q/W,B738,OK-TVW
a990a0,1662053486.0,,1662054558,,N715WM  ,KD73,,KWDR,,172S,,N715WM
c07e33,1661999287.0,,1662011724,,ACA356  ,CYYC,,CYOW,,,,
8964c1,1662046471.0,,1662056354,,ETD223  ,VIDP,,OMAA,,Boeing 787 9,B789,A6-BLQ
a27737,1662040476.0,,1662042916,,SWA1304 ,KDAL,,KLIT,,737-7H4,B737,N258WN
a0b75b,1662005177.0,,1662007214,,N145XL  ,,,PANC,,45,LJ45,N145XL
4bc842,1661995600.0,,1661997778,,PGT817  ,,,LTFJ,,Airbus A321-251NX,A21N,TC-RBB
899131,1662013435.0,,1662014099,,UIA8786 ,,,RCSS,,ATR 72 600,AT76,B-17002
e49505,1662058866.0,,1662059849,,PRGFT   ,SBJD,,SBMT,,Gulfstream G450,GLF4,PR-GFT
3c4d6a,1662020070.0,1662020053.0,1662022128,1662022103.0,DLH065  ,EDDG,EDDG,EDDF,EDDF,CRJ 900 LR,CRJ9,D-ACKJ
7c6d94,1661996397.0,,1661998363,,QFA1213 ,,,YPPH,,737NG 838/W,B738,VH-VXI
4d2300,1662031539.0,1662031503.0,1662035951,,RYR4SF  ,LIME,LIME,,LICC,,B38M,9H-VUB
c0200c,1662053163.0,,1662057336,,CNK9    ,CYVR,,CFQ7,,Gulfstream G150,G150,C-FMDN
e4926b,1661992672.0,,1661994356,,AZU2927 ,SBKP,,SWMC,,ATR 72 600,AT76,PR-AKF
a6a9a4,1662052571.0,,1662053339,,BL841   ,48FL,,KPNS,,172P,,N52841
4b1804,1662029460.0,1662029908.0,1662034180,1662034179.0,SWR105Z ,LSZH,LSZH,EDDH,EDDH,BD-500-1A11 (CS300),,HB-JCM
a32437,1662049428.0,,1662056955,,DAL2353 ,KDFW,,KDTW,,A319-114,A319,N301NB
3e0a3b,1662032504.0,,1662036207,,BPO242  ,EDSL,,EDSP,,EC135 T2+,EC35,D-HVBN
ac8217,1661994868.0,,1662002368,,DAL654  ,KSEA,,KLAX,,737-900ER,,N905DN
aaa1bb,1662051870.0,,1662061507,,SWA2340 ,KPHX,,KSEA,,737-73V,B737,N7840A
4b1812,1662060513.0,,1662068168,,SWR240J ,LSZH,,ESSA,,A320-271N,A20N,HB-JDA
a3fb6f,1661990407.0,,1661994258,,DAL2126 ,,,KATL,,A321-211,A321,N356DN
c0596b,1662038793.0,,1662049484,,CGHWK   ,CYMX,,CYTZ,,172L (Cessna),,C-GHWK
a8d62a,1662033120.0,,1662037829,,FDX811  ,KRIC,,,,A300 F4-605R,A306,N669FE
8965ac,1662008105.0,,1662009898,,ADY252  ,,,OMAA,,,,
8991a9,1662031923.0,,1662064158,,CAL056  ,YSSY,,RCPO,,A330 302,A333,B-18361
a8c796,1662012573.0,,1662023996,,JBU98   ,KDEN,,KJFK,,A320-232,A320,N665JB
a36f7e,1661992253.0,,1661993516,,DAL2492 ,,,KU42,,A319-114,A319,N320NB
c0635c,1662061685.0,,1662064908,,POE248  ,CYOW,,CYTZ,,DHC-8-402 (Dehavilland),DH8D,C-GLQH
ad39f1,1661995481.0,,1661998507,,SCA95   ,KSDL,,KE60,,172S,,N951SC
a3fc5c,1661999828.0,,1662000716,,N356P   ,KCGZ,,KPHX,,AS350B3,AS50,N356P
a9cbec,1662039848.0,,1662045641,,N730K   ,,,KPTK,,45,,N730K
a0ddfb,1661990408.0,,1661993478,,AAL1248 ,,,KTPA,,A321-231,A321,N155NN
4ca624,1662058798.0,,1662068016,1662068028.0,RYR8NF  ,,LGKR,EGSS,EGSS,BOEING 737-8AS,B738,EI-DWX
478791,1662031294.0,,1662034677,,WIF667  ,,,ENVA,,DHC-8 202,DH8B,LN-WSC
478130,1662060894.0,,1662061941,,SAVER50 ,ENSO,,ENBR,,,,
c05e8e,1662000731.0,,1662008110,,JZA478  ,CYYZ,,CYQY,,Mitsubishi CRJ-900LR,CRJ9,C-GJUZ
c8195b,1662001532.0,,1662004588,,ANZ174L ,NZGS,,NZAA,,DHC-8 311Q,DH8C,ZK-NEG
a8c44b,1662054153.0,,1662062665,,NKS857  ,KFLL,,KLGA,,A321-231,A321,N664NK
7c6dd4,1661991968.0,,1661996174,,QFA512  ,YSSY,,YBBN,,737NG 838/W,B738,VH-VZA
4d21db,1662043822.0,1662043825.0,1662053902,1662053895.0,AMC420  ,LMML,LMML,EBBR,EBBR,Airbus A320-251N,A20N,9H-NEB
8510fe,1662025926.0,,1662029412,,JAL218  ,RJBD,,RJTT,,737NG 846/W,B738,JA310J
8007cd,1662017135.0,,1662024257,,IGO6616 ,VECC,,,,A320 232SL,A320,VT-IFQ
a402d3,1662044884.0,,1662046318,,N358DC  ,1OH1,,1OH1,,DA20-C1,,N358DC
ab394e,1662040557.0,,1662042385,,N822LL  ,,,KLEE,,BD-100-1A10,,N822LL
868088,1662010781.0,,1662011800,,SKY552  ,,,RJGG,,737-8AL(WL),B738,
aad375,1662063143.0,,1662064708,,EJA797  ,8NC9,,KRYY,,BD-100-1A10,CL35,N797QS
aa01a2,1662029203.0,,1662032368,,CKS9741 ,20SC,,KCVG,,747-446,B744,N744CK
850e58,1661997330.0,,1662002067,,JAL664  ,,,RJTT,,737NG 846/W,B738,JA307J
ad340e,1662067906.0,,1662070141,,N95TY   ,K0A3,,98TN,,310R,,N95TY
4ba8ce,1662017176.0,,1662027494,,THY4GH  ,LTFJ,,EDDL,,737NG 8F2/W,B738,TC-JFN
acc61e,1662035672.0,,1662041593,,ASH5811 ,KPIA,,KDFW,,CL-600-2D24,CRJ9,N922FJ
899088,1661995018.0,,1662023627,,EVA315  ,,,YBBN,,,B78X,B-17801
ada932,1662059887.0,,1662067436,,N98EC   ,KCLT,,,,BD-100-1A10,,N98EC
a87ad3,1661991524.0,,1661994179,,N691W   ,KUAO,,KUAO,,172P,,N64548
a6b840,1661991706.0,,1661992967,,JIA5335 ,KCLT,,,,CL-600-2C10,CRJ7,N532EA
a140b2,1662043297.0,,1662044611,,N180AF  ,,,CO12,,180A,,N180AF
899018,,,1661993877,,,,,RCTP,,777 36NER,B77W,B-18052
7c6d33,1662002535.0,,1662006676,,VOZ1533 ,,,YSSY,,737-8FE,B738,VH-VUT
89405e,1662031025.0,,1662031970,,GFA189  ,,,,,A320 214,A320,A9C-AG
ac7e80,1662030397.0,,1662035393,,SKW4643 ,KCHA,,KORD,,CRJ 200ER,CRJ2,N904EV
3a247c,1662035872.0,,1662036938,,FJBUS   ,,,LFBO,,,,
a52911,1661997945.0,,1662000021,,RPA4659 ,KJFK,,KBOS,,ERJ 170-200 LR,E75L,N431YX
06a13a,1662051008.0,,1662060449,,QTR609  ,,,OTHH,,777 3DZER,B77W,A7-BAX
ac5d61,1662040833.0,,1662043510,,UAL1631 ,4SD4,,KDEN,,A319-132,A319,N896UA
a0d93d,1662034745.0,,1662037756,,MLN154  ,KMVY,,KTEB,,G-IV,GLF4,N154C
398560,1662032586.0,,1662036206,,AFR67AV ,,,LFPG,,EMB-190 LR,E190,F-HBLA
adff96,1662050857.0,,1662051977,,CONDA77 ,,,,,T-38C Talon,T38,68-8198
0a0087,1662018420.0,,1662040492,,DAH4079 ,OTHH,,DAAG,,A330 202,A332,7T-VJC
7c80ac,1661995272.0,,1661998674,,RXA6768 ,,,YSSY,,SF34,SF34,VH-ZPA
3d3715,1662023373.0,,1662029808,,DETCN   ,EDFE,EDFH,EDRG,EDRG,PA-28 181 Archer II,P28A,D-ETCN
ac91ec,1661992295.0,,1661996216,,N909PM  ,KBOI,,KPWT,,FALCON 900B,F900,N909PM
a769f3,1662038970.0,,1662040961,,N577RT  ,07TE,,8TX7,,525C,C25C,N577RT
ade44e,1662033013.0,,1662034939,,N9943P  ,,,KCMH,,PC-XII 47E,PC12,N9943P
7c1c6f,1662001667.0,,1662003523,,VOZ9226 ,,,YPPH,,F28 MK 0100,F100,VH-FWH
aabd56,1662028922.0,,1662035324,,SKW5990 ,CYUL,,KORD,,CL-600-2C10,CRJ7,N791SK
780ac0,1662024347.0,,1662025804,,HKE9803 ,VHHH,,VHHH,,,,
7c7651,1661990884.0,,1661997086,,JST436  ,YMML,,YBCG,,Airbus A320-232,A320,VH-XNN
48507f,1662021613.0,,1662024648,,KLM78E  ,EGNM,,EHAM,,EMB-190 STD,E190,PH-EXA
a32844,1662068199.0,,1662073942,,ENY3605 ,KBNA,,KTPA,,ERJ 170-200 LR,,N302RN
a34840,1662048322.0,,1662049286,,EJA310  ,24NC,,KIPJ,,EMB-505,E55P,N310QS
aca760,1662051902.0,,1662058393,,AAL1106 ,KORD,,KDFW,,A321-231,A321,N914UY
4d21ee,1662019699.0,,1662022346,1662022370.0,RYR72MM ,,LIBP,LIME,LIME,Boeing 737-8AS (W),B738,9H-QAF
7c6d29,1662068076.0,,1662074848,,VOZ404  ,YSSY,,YPAD,,737-8FE,B738,VH-VUJ
40039a,1662074589.0,,1662076455,,IWY250  ,MBPV,,,,,,
ab2ba8,1662062235.0,,1662067279,,N819JW  ,KCLT,,KBDR,,GULFSTREAM G280,,N819JW
424b93,1662022869.0,,1662026526,,MJPEB   ,LFST,,LFRV,,Learjet 75,LJ75,M-JPEB
343046,1662010612.0,1662010613.0,1662013883,,VLG7SP  ,LEBL,LEBL,,LEGR,A320 214,A320,EC-KLB
ab5dbb,1662031904.0,,1662034030,,N831TA  ,7FL6,,7FL6,,SR22,,N831TA
40717a,1662030295.0,,1662043044,,EXS12HK ,,,EGCC,,,,
8638b0,1662072705.0,,1662075404,,ANA522  ,,,RJOO,,737NG 881/W,B738,JA68AN
152022,1661999749.0,,1662004701,,AFL1382 ,UUEE,,,,,,
ae14bd,1661998867.0,,1662000471,,STGRY57 ,KALI,,KT69,,T-44A Pegasus,BE9L,161058
a0174b,1662051774.0,,1662054650,,N105AD  ,KATW,,KPOH,,525C,C25C,N105AD
a5e0d3,1662027540.0,,1662031462,,SWA1895 ,KMKE,,KBNA,,737-7H4,B737,N478WN
a7b4d6,1662059844.0,,1662060687,,MTU96   ,,,62TN,,DA 40,,N596MT
7c7658,1662026014.0,,1662029565,,RON618  ,YMML,,YSSY,,737 319,B733,VH-XNU
a793d3,1662071567.0,,1662072387,,N588CA  ,NC45,,NC49,,PA46-500TP,,N588CA
4ca304,1662009465.0,1662009468.0,1662017896,1662017894.0,RYR74KA ,EGCC,EGCC,LIRA,LIRA,BOEING 737-8AS,B738,EI-DLY
acdea4,1661999730.0,,1662001156,,N9283A  ,KRNT,,KRNT,,172S,,N9283A
4aca42,1662047439.0,,1662050776,,NSZ44L  ,,,ESSA,,737-8JP (W),B738,SE-RRB
44093e,1662054400.0,,1662060073,,EJU16KB ,,,LIMC,,A320-214,A320,OE-IJW
15205b,1662061980.0,,1662069803,,SVR6060 ,,,,,Airbus A320-232,A320,RA-73819
440154,1662038616.0,1662038623.0,1662041077,1662041119.0,OEFAF   ,EDDK,EDDK,LSZR,LSZR,Cessna 525A Citation CJ2,C25A,OE-FAF
502d3e,1662035057.0,1662035058.0,1662040618,1662040568.0,BTI3BP  ,EETN,EETN,EDDB,EDDB,A220-300,BCS3,YL-AAZ
a6dc42,1662027590.0,,1662030235,,GJS4179 ,KIAD,,KEWR,,CL-600-2C11,,N541GJ
7c4990,1662014970.0,,1662018559,,PE317   ,YWLM,,YSCB,,3206,JS32,VH-OTE
a0d98d,1662021067.0,,1662024539,,FDX1447 ,,,KORD,,767-300F,,N154FE
8a0918,1662026431.0,,1662028373,,SJV867  ,,,,,,,
a10d56,1662012099.0,,1662013946,,SKW5451 ,KSFO,,,,ERJ 170-200 LR,E75L,N167SY
abf4ac,1662063902.0,,1662065447,,N87H    ,KWHP,,KVNY,,AT-6D,T6,N87H
4cac23,1662051842.0,,1662060659,,RYR456H ,LEMG,,EIDW,,Boeing 737 MAX 8-200,B38M,EI-HGL
478e27,1662007336.0,,1662010164,,WIF3VY  ,,,,,E290,,LN-WEA
a33aa7,1661990403.0,,1661993399,,EDV4727 ,,,KLGA,,CL-600-2D24,CRJ9,N307PQ
440ca9,1662063182.0,,1662072159,,EJU37KX ,LSGG,,LPPT,,,,
a31b69,1662051249.0,,1662060479,,N3JA    ,KTOA,,KMRY,,172M,,N3JA
c02044,1662059145.0,,1662062791,,MSTG94  ,CYPG,,CYPG,,C90A (Beech),BE9L,C-FMFR
a4493c,1662062708.0,,1662075299,,UAL2385 ,KIAH,,KSFO,,737-9,,N37534
abf308,1662024390.0,,1662026552,,SWA1368 ,KFLL,,KTPA,,737-8H4,B738,N8693A
404e35,1662017485.0,,1662020666,,GOZIE   ,EGCV,,EGTK,,JABIRU J400,JAB4,G-OZIE
34464a,1662014384.0,1662014282.0,1662016769,,BCS9236 ,LGAV,LGAV,LW70,LWSK,737 476SF,B734,EC-MFE
89648c,1662060627.0,,1662062147,,FDB437  ,OMDB,,,,737NG 800/W,B738,A6-FGG
a33339,1662037359.0,,1662040454,,EDV4874 ,KATL,,MS82,,CRJ 900 LR NG,CRJ9,N305PQ
6010ee,1662000423.0,,1662002181,,AMA4958 ,OMDW,,,,Airbus A300B4-203(F),A30B,EX-30003
acfc05,1662055730.0,,1662059782,,DAL2251 ,KDTW,,KBDL,,717-200,B712,N936AT
8990df,1661992299.0,,1662003059,,EVA211  ,RCTP,,VTBS,,B777-35E(ER),B77W,B-16717
a2fb01,1662040114.0,,1662045357,,UPS2079 ,KEWR,,KSDF,,MD-11F,MD11,N291UP
ab525f,1662043717.0,,1662047120,,AAL2892 ,,,KUZA,,A319-132,A319,N829AW
c06a11,1662070740.0,,1662074180,,CGOEI   ,CYYZ,,CYUL,,,,C-GOEI
4402f1,1662046208.0,,1662054173,,EJU97TX ,,,LIMC,,A320-214,A320,OE-INP
aa1aa8,1662063632.0,,1662065157,,GOJUMP1 ,KOKB,,KOKB,,750XL,P750,N750GJ
407463,1662022579.0,,1662028198,,BAW346  ,EGLL,,LFMN,,A320-251N,A20N,G-TTNB
a8878c,1662003148.0,,1662007615,,KCR1601 ,,,KSDF,,SA227-AC,SW4,N649KA
71c349,1662012019.0,,1662013721,,KAL1243 ,RKSS,,,,Boeing 737 MAX 8,B38M,HL8349
151e4e,1662024090.0,,1662029152,,PBD525  ,ULLI,,,,,,
4ca15c,1662028465.0,,1662038479,,EIN4PR  ,,,EIDW,,A320-214,A320,EI-CVC
896212,1661991250.0,,1662013614,,UAE5VA  ,OMDB,,EDDF,,777 31HER,B77W,A6-EGQ
34134e,1662059746.0,1662059747.0,1662063169,1662063138.0,IBE30HR ,LEBL,LEBL,LEMD,LEMD,A321 212,A321,EC-HUI
4c808f,1662032956.0,,1662037130,,CYP312  ,LCLK,,,,,,
ab3856,1662056933.0,,1662065316,,AAL2808 ,KDFW,,KMIA,,787-9,B789,N822AN
393cc0,1662045570.0,,1662048680,,VLJ686S ,LFBH,,LSGG,,Hawker 900Xp,H25B,F-GPGA
c008c6,1662064959.0,,1662073829,,CJT701  ,KMIA,,CYHM,,767-39H (Boeing),B763,C-FDIJ
43ea43,1662016032.0,1662016016.0,1662017899,1662017898.0,SSZ2    ,EGHI,EGHI,EGJB,EGJB,King Air B350,B350,M-SPEK
4c16a9,1662042375.0,1662042376.0,1662047607,1662047605.0,PNC1A   ,LSGG,LSGG,LYBE,LYBE,,,
406445,1662062945.0,,1662070763,1662070816.0,EZY8945 ,,DTNH,EGKK,EGKK,Airbus A319-111,A319,G-EZGH
4ca622,1662024914.0,1662024924.0,1662033489,1662033487.0,RYR9GE  ,LIRA,LIRA,EGCC,EGCC,BOEING 737-8AS,B738,EI-DWV
44d068,1662006317.0,,1662013313,,BEL2JA  ,EBBR,,LEIB,,A320 214,A320,OO-TCH
34560d,1662046623.0,1662046624.0,1662048280,1662048352.0,VLG1354 ,LEAL,LEAL,LEIB,LEIB,A320-232,A320,EC-MVD
aa58a6,1662048205.0,,1662052285,,ENY3516 ,KMCI,,KORD,,ERJ 170-100 STD,,N766JM
34610d,1662043603.0,1662043563.0,1662048255,,VLG4GH  ,EGKK,EGKK,,LEBB,A320-271N,A20N,EC-NCG
ab6f32,1662032377.0,,1662036629,,N836FS  ,KISM,,KISM,,PA-28-161,,N836FS
a43f3c,1662042271.0,,1662044097,,DAL2377 ,KBHM,,KATL,,737-832,B738,N373DA
a26c12,1662062497.0,,1662070496,,SWA882  ,KORD,,4FA3,,737-7H4,B737,N255WN
a92abb,1662037160.0,,1662038514,,PDT6142 ,KMDT,,KPHL,,EMB-145LR,E145,N690AE
4ca805,1662039256.0,1662039174.0,1662046024,1662046046.0,RYR1XL  ,LEGE,LEGE,EGSS,EGSS,BOEING 737-8AS,B738,EI-EKG
a6bc31,1662046544.0,,1662050092,,GJS4494 ,KEWR,,NC37,,CL-600-2C11,,N533GJ
7c810c,1662007051.0,,1662008624,,RXA4534 ,YPAD,,,,340B,SF34,VH-ZRY
a0fef7,1662067807.0,,1662073611,,DCM2454 ,KONT,,KBOI,,,,N163XY
aa76cb,1662038917.0,,1662041396,,SWA176  ,KHOU,,,,737-7BD,B737,N7732A
8013e8,1662070728.0,,1662076505,,GOW386  ,,,,,A320-271N,A20N,VT-WJM
ad2f18,1662024047.0,,1662025617,,FDX1964 ,KSYR,,KBUF,,757-236,B752,N949FD
400dc3,1662019116.0,1662019117.0,1662021140,1662021138.0,GMA01   ,EGPF,EGPF,EGPD,EGPD,BEECH B200C Super Kingair,BE20,G-SASD
a682e4,1661990404.0,,1661991899,,N519AF  ,KCGZ,,KSDL,,PA-28-181,,N519AF
484344,1662011261.0,,1662017946,,P4RLA   ,LHBP,,LTFE,,ACJ319 133X,A319,737-7BJ
abbc75,1662060803.0,,1662063325,,SWA1669 ,KBWI,,KLGA,,737-800,B738,N8551Q
880457,1662037897.0,,1662048528,,AIQ170  ,VTBD,,,,A320 216,A320,HS-ABW
ad112b,1662035002.0,,1662036875,,TG26    ,KPUB,,CO80,,DA20-C1,,N941DA
87339a,1662019451.0,,1662024497,,ANA263  ,RJTT,,RJFF,,Boeing 787-9 Dreamliner,B789,JA936A
a30494,1662050916.0,,1662054186,,N294CM  ,KLVK,,KMER,,P2006T,,N294CM
aa2de1,1662054965.0,,1662055948,,N755P   ,KMMU,,KTTN,,G58,,N755P
800c8f,1662023558.0,,1662026391,,VTI644  ,,,VIDP,,251N,A320,VT-TNI
a7df86,1662044230.0,,1662045128,,00000000,KLAX,,KVNY,,HAWKER 800XP,,N606WJ
881058,1662041773.0,,1662042935,,NOK529  ,,,VTBD,,737NG 800/W,B738,HS-DBX
c0205c,1662030283.0,,1662033829,,SPR700  ,CYHZ,,,,B300 (Beech),B350,C-FMGP
3c6495,1662022391.0,,1662027187,,DLH3YM  ,EDDF,,EGCC,,A321 231,A321,D-AIDU
471df8,1662042275.0,,1662046069,,WZZ4837 ,LIBD,,LIPX,,A320-271N,A20N,HA-LJC
47a50d,1662063574.0,,1662067586,,NSZ1WA  ,,,EKCH,,,B738,LN-ENM
ad53fd,1662058084.0,,1662061753,,FDY2562 ,KO79,,KOAK,,208B,C208,N958SP
471efc,1662007157.0,,1662013371,,WZZ1188 ,EPWA,,EBCI,,,,
a61579,1662019577.0,,1662035514,,TAI529  ,KLAX,,,,A320-233,A320,N491TA
89652d,1661991036.0,,1661998880,,ABY516  ,,,VGZR,,A321-251NX,A21N,A6-ATA
ac9c49,1661995083.0,,1661997964,,N911VM  ,KSUO,,KFSD,,PC-12,PC12,N911VM
3d3979,1662038730.0,,1662040251,,DEUAB   ,EDVH,,EDVH,,,,
5110e8,1662047365.0,,1662050204,,SAS651  ,EKCH,,EDDH,,,,
a328a7,1662035588.0,,1662037033,,N302VM  ,KGAI,,KTHV,,PA-44-180,,N302VM
a2ed5a,1662034685.0,,1662037272,,SKW3807 ,,,UT48,,ERJ 170-200 LL,,N288SY
341699,1662017715.0,,1662018581,,NPT424  ,EGJJ,,EGJB,,ATR 72 212F,AT73,EC-INV
e47d61,1661990404.0,,1662000623,,PTMMV   ,,,SBGL,,Citation Bravo,C55B,PT-MMV
c060b8,1662047011.0,,1662053298,,POE293  ,CYTZ,,,,DHC-8-402 (Dehavilland),DH8D,C-GKQH
c030eb,1662007383.0,,1662011001,,ACA226  ,CYVR,,CYYC,,737-8 (Boeing),B38M,C-FSNQ
84bcd4,1662008714.0,,1662012586,,JJP585  ,RJGG,,RJFF,,,,
a99dbc,1662045103.0,,1662048675,,CAP119  ,AL16,,AL92,,182T,,N719CP
ac7f3e,1662043893.0,,1662053669,,NKS1200 ,KLAX,,KDFW,,A320-271N,A20N,N904NK
a37e79,1662039939.0,,1662044243,,N324PH  ,KJYO,,KJYO,,EC 135 P2+,EC35,N324PH
a04453,1662049631.0,,1662052797,,N116UV  ,KPVU,,KPVU,,DA 40,,N116UV
15203b,1662041550.0,,1662058909,,AFL2121 ,,,UUEE,,Airbus A330-343,A333,RA-73787
